England and Wales Code,England and Wales,Country of birth (extended) (190 categories) Code,Country of birth (extended) (190 categories),Passports held (52 categories) Code,Passports held (52 categories),Observation
K04000001,England and Wales,142,Middle East and Asia: South-East Asia: Singapore,25,Middle East and Asia: Middle East: Other Middle East,9
K04000001,England and Wales,142,Middle East and Asia: South-East Asia: Singapore,26,Middle East and Asia: Eastern Asia: China,155
K04000001,England and Wales,142,Middle East and Asia: South-East Asia: Singapore,27,Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China),39
K04000001,England and Wales,142,Middle East and Asia: South-East Asia: Singapore,28,Middle East and Asia: Eastern Asia: Japan,56
K04000001,England and Wales,142,Middle East and Asia: South-East Asia: Singapore,29,Middle East and Asia: Eastern Asia: Other Eastern Asia,18
K04000001,England and Wales,142,Middle East and Asia: South-East Asia: Singapore,30,Middle East and Asia: Southern Asia: Afghanistan,0
K04000001,England and Wales,142,Middle East and Asia: South-East Asia: Singapore,31,Middle East and Asia: Southern Asia: Bangladesh,13
K04000001,England and Wales,142,Middle East and Asia: South-East Asia: Singapore,32,Middle East and Asia: Southern Asia: India,221
K04000001,England and Wales,142,Middle East and Asia: South-East Asia: Singapore,33,Middle East and Asia: Southern Asia: Pakistan,15
K04000001,England and Wales,142,Middle East and Asia: South-East Asia: Singapore,34,Middle East and Asia: Southern Asia: Sri Lanka,25
K04000001,England and Wales,142,Middle East and Asia: South-East Asia: Singapore,35,Middle East and Asia: Southern Asia: Other Southern Asia,142
K04000001,England and Wales,142,Middle East and Asia: South-East Asia: Singapore,36,Middle East and Asia: South-East Asia: Malaysia,272
K04000001,England and Wales,142,Middle East and Asia: South-East Asia: Singapore,37,Middle East and Asia: South-East Asia: Philippines,31
K04000001,England and Wales,142,Middle East and Asia: South-East Asia: Singapore,38,Middle East and Asia: South-East Asia: Singapore,7488
K04000001,England and Wales,142,Middle East and Asia: South-East Asia: Singapore,39,Middle East and Asia: South-East Asia: Other South-East Asia,74
K04000001,England and Wales,142,Middle East and Asia: South-East Asia: Singapore,40,Middle East and Asia: Central Asia,0
K04000001,England and Wales,142,Middle East and Asia: South-East Asia: Singapore,41,The Americas and the Caribbean: North America: Canada,65
K04000001,England and Wales,142,Middle East and Asia: South-East Asia: Singapore,42,The Americas and the Caribbean: North America: United States,86
K04000001,England and Wales,142,Middle East and Asia: South-East Asia: Singapore,43,The Americas and the Caribbean: Central America,1
K04000001,England and Wales,142,Middle East and Asia: South-East Asia: Singapore,44,The Americas and the Caribbean: South America,9
K04000001,England and Wales,142,Middle East and Asia: South-East Asia: Singapore,45,The Americas and the Caribbean: The Caribbean: Jamaica,0
K04000001,England and Wales,142,Middle East and Asia: South-East Asia: Singapore,46,The Americas and the Caribbean: The Caribbean: Other Caribbean,6
K04000001,England and Wales,142,Middle East and Asia: South-East Asia: Singapore,47,Antarctica and Oceania: Australasia: Australia,214
K04000001,England and Wales,142,Middle East and Asia: South-East Asia: Singapore,48,Antarctica and Oceania: Australasia: New Zealand,62
K04000001,England and Wales,142,Middle East and Asia: South-East Asia: Singapore,49,Antarctica and Oceania: Other Antarctica and Oceania,0
K04000001,England and Wales,142,Middle East and Asia: South-East Asia: Singapore,50,British Overseas Territories,0
K04000001,England and Wales,142,Middle East and Asia: South-East Asia: Singapore,51,No passport held,1481
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,-8,Does not apply,0
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,1,Europe: United Kingdom,31417
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,2,Europe: Ireland,127
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,3,Europe: Other Europe: EU Member countries: France,129
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,4,Europe: Other Europe: EU Member countries: Germany,98
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,5,Europe: Other Europe: EU Member countries: Italy,113
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,6,Europe: Other Europe: EU Member countries: Portugal,38
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,7,Europe: Other Europe: EU Member countries: Spain,16
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,8,Europe: Other Europe: EU Member countries: Lithuania,5
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,9,Europe: Other Europe: EU Member countries: Poland,53
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,10,Europe: Other Europe: EU Member countries: Romania,19
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,11,Europe: Other Europe: EU Member countries: Other EU countries,310
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,12,Europe: Other Europe: Rest of Europe: Turkey,5
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,13,Europe: Other Europe: Rest of Europe: Other Europe,75
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,14,Africa: North Africa,14
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,15,Africa: Central and Western Africa: Ghana,2
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,16,Africa: Central and Western Africa: Nigeria,3
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,17,Africa: Central and Western Africa: Other Central and Western Africa,2
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,18,Africa: South and Eastern Africa: Kenya,0
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,19,Africa: South and Eastern Africa: Somalia,0
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,20,Africa: South and Eastern Africa: South Africa,7
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,21,Africa: South and Eastern Africa: Zimbabwe,0
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,22,Africa: South and Eastern Africa: Other South and Eastern Africa,0
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,23,Middle East and Asia: Middle East: Iran,3
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,24,Middle East and Asia: Middle East: Iraq,0
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,25,Middle East and Asia: Middle East: Other Middle East,7
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,26,Middle East and Asia: Eastern Asia: China,49
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,27,Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China),17
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,28,Middle East and Asia: Eastern Asia: Japan,34
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,29,Middle East and Asia: Eastern Asia: Other Eastern Asia,26
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,30,Middle East and Asia: Southern Asia: Afghanistan,1
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,31,Middle East and Asia: Southern Asia: Bangladesh,9
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,32,Middle East and Asia: Southern Asia: India,49
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,33,Middle East and Asia: Southern Asia: Pakistan,11
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,34,Middle East and Asia: Southern Asia: Sri Lanka,5
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,35,Middle East and Asia: Southern Asia: Other Southern Asia,6
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,36,Middle East and Asia: South-East Asia: Malaysia,23
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,37,Middle East and Asia: South-East Asia: Philippines,37
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,38,Middle East and Asia: South-East Asia: Singapore,14
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,39,Middle East and Asia: South-East Asia: Other South-East Asia,16188
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,40,Middle East and Asia: Central Asia,1
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,41,The Americas and the Caribbean: North America: Canada,37
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,42,The Americas and the Caribbean: North America: United States,110
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,43,The Americas and the Caribbean: Central America,0
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,44,The Americas and the Caribbean: South America,5
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,45,The Americas and the Caribbean: The Caribbean: Jamaica,0
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,46,The Americas and the Caribbean: The Caribbean: Other Caribbean,3
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,47,Antarctica and Oceania: Australasia: Australia,84
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,48,Antarctica and Oceania: Australasia: New Zealand,34
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,49,Antarctica and Oceania: Other Antarctica and Oceania,0
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,50,British Overseas Territories,0
K04000001,England and Wales,143,Middle East and Asia: South-East Asia: Thailand,51,No passport held,524
K04000001,England and Wales,144,Middle East and Asia: South-East Asia: Vietnam,-8,Does not apply,0
K04000001,England and Wales,144,Middle East and Asia: South-East Asia: Vietnam,1,Europe: United Kingdom,24788
K04000001,England and Wales,144,Middle East and Asia: South-East Asia: Vietnam,2,Europe: Ireland,49
K04000001,England and Wales,144,Middle East and Asia: South-East Asia: Vietnam,3,Europe: Other Europe: EU Member countries: France,330
K04000001,England and Wales,144,Middle East and Asia: South-East Asia: Vietnam,4,Europe: Other Europe: EU Member countries: Germany,69
K04000001,England and Wales,144,Middle East and Asia: South-East Asia: Vietnam,5,Europe: Other Europe: EU Member countries: Italy,78
K04000001,England and Wales,144,Middle East and Asia: South-East Asia: Vietnam,6,Europe: Other Europe: EU Member countries: Portugal,39
K04000001,England and Wales,144,Middle East and Asia: South-East Asia: Vietnam,7,Europe: Other Europe: EU Member countries: Spain,24
K04000001,England and Wales,144,Middle East and Asia: South-East Asia: Vietnam,8,Europe: Other Europe: EU Member countries: Lithuania,2
K04000001,England and Wales,144,Middle East and Asia: South-East Asia: Vietnam,9,Europe: Other Europe: EU Member countries: Poland,147
K04000001,England and Wales,144,Middle East and Asia: South-East Asia: Vietnam,10,Europe: Other Europe: EU Member countries: Romania,18
K04000001,England and Wales,144,Middle East and Asia: South-East Asia: Vietnam,11,Europe: Other Europe: EU Member countries: Other EU countries,456
K04000001,England and Wales,144,Middle East and Asia: South-East Asia: Vietnam,12,Europe: Other Europe: Rest of Europe: Turkey,8
K04000001,England and Wales,144,Middle East and Asia: South-East Asia: Vietnam,13,Europe: Other Europe: Rest of Europe: Other Europe,69
K04000001,England and Wales,144,Middle East and Asia: South-East Asia: Vietnam,14,Africa: North Africa,10
K04000001,England and Wales,144,Middle East and Asia: South-East Asia: Vietnam,15,Africa: Central and Western Africa: Ghana,4
K04000001,England and Wales,144,Middle East and Asia: South-East Asia: Vietnam,16,Africa: Central and Western Africa: Nigeria,26
K04000001,England and Wales,144,Middle East and Asia: South-East Asia: Vietnam,17,Africa: Central and Western Africa: Other Central and Western Africa,1
K04000001,England and Wales,144,Middle East and Asia: South-East Asia: Vietnam,18,Africa: South and Eastern Africa: Kenya,0
K04000001,England and Wales,144,Middle East and Asia: South-East Asia: Vietnam,19,Africa: South and Eastern Africa: Somalia,2
K04000001,England and Wales,144,Middle East and Asia: South-East Asia: Vietnam,20,Africa: South and Eastern Africa: South Africa,1
K04000001,England and Wales,144,Middle East and Asia: South-East Asia: Vietnam,21,Africa: South and Eastern Africa: Zimbabwe,0
K04000001,England and Wales,144,Middle East and Asia: South-East Asia: Vietnam,22,Africa: South and Eastern Africa: Other South and Eastern Africa,1
